Date,공급좌석합계수,관광,일반,대수송,임시,시발역,내국인출입국_전체,공항_인천,공항_김해,공항_김포,공항_제주,공항_기타,항구_부산,항구_인천,항구_제주,항구_기타,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비 운영_원자료,개인운송장비 운영_전기대비증감,개인운송장비 운영_전년동기대비증감,개인운송장비 운영_이동평균(3기간),철도 여객수송_전기대비증감,철도 여객수송_전년동기대비증감,철도 여객수송_이동평균(3기간),도로 여객수송_전기대비증감,도로 여객수송_전년동기대비증감,도로 여객수송_이동평균(3기간),항공 및 수상여객운송_원자료,항공 및 수상여객운송_전기대비증감,항공 및 수상여객운송_전년동기대비증감,항공 및 수상여객운송_이동평균(3기간),기타 여객운송_전기대비증감,기타 여객운송_전년동기대비증감,기타 여객운송_이동평균(3기간),article_count,total_sentiment_score,timeindex_trend,seasonal_1,seasonal_2,외래객입국사유_diff,외래객입국사유_diff_1,소비자심리지수_diff,공항인천_diff,공항김포_diff,내국인출입국_diff,승차인원수_Scaled,승차인원수,dataset_type
2017-01-01 00:00:00,0.227897811,0,0.459770115,0.548387097,0.535714286,0.596153846,0.802394455,0.819780108,0.816930783,0.93752888,0.357291285,0.356414511,0.856334429,0.425534177,0.08057676,0.554252038,0.711602791,0.694883676,0.799113579,0.480067854,0.127368315,0.748702641,0.217221135,0.626625861,0.21316726,0.444444444,0.56,0.5,0.592592593,0.322303395,0.594202899,0.654069767,0.321136461,0.787439614,0.465325936,0.558282209,0.125,0.173913043,0.580645161,0.171428571,0.303571429,0.206896552,0.5625,0.244444444,0.511792453,0.569579288,0.383627608,0.483425414,1.0,0.371320864,0.167701863,0.717029703,0.306055156,0.386363636,0.247589013,0.651028116,0.55956483,0.201814059,0.209152505,0.190549891,0.948453608,0.230726153,0.139939386,0.356725146,0.149312786,0.726361868,0.429897439,0.095011876,0.403396053,0.159486965,0.148305085,0.142857143,0.226299694,0.244897959,0.75,0.933012702,0.815411056,0.713074698,0.383627608,0.655234435,0.609699087,0.666589418,0.586210655,1400158,train
2017-02-01 00:00:00,0.004921945,0,0.329501916,0.0,0.0,0.461538462,0.763594508,0.773570343,0.785392862,0.914207536,0.424886933,0.320488141,0.983235974,0.465717019,0.198473282,0.453734303,0.730350401,0.676834759,0.721258077,0.388747526,0.839464499,0.783692304,0.960861057,0.734506503,0.256939502,0.777777778,0.84,0.5,0.703703704,0.334336055,0.492753623,0.64244186,0.334050796,0.046376812,0.364771151,0.501840491,0.375,0.956521739,0.709677419,0.228571429,0.339285714,0.655172414,0.625,0.266666667,0.54009434,0.640776699,0.439807384,0.511049724,0.567844926,0.350732202,0.192546584,0.651485149,0.633093525,0.431818182,0.268748728,0.558539656,0.61632239,0.233560091,0.123181162,0.190549891,0.979381443,0.112002987,0.139939386,0.368421053,0.122532278,0.481225681,0.399501518,0.078384798,0.714089032,0.081555834,0.161016949,0.052795031,0.075773021,0.255102041,0.933012702,0.75,0.769581857,0.725142116,0.439807384,0.678129925,0.637157442,0.69594456,0.530432621,1299845,train
2017-03-01 00:00:00,0.246880407,0,0.609195402,0.0,0.0,0.596153846,0.662679379,0.674394926,0.69211108,0.788277718,0.235056839,0.231953841,0.810864671,0.492930796,0.039016115,0.579863406,0.719335396,0.689289405,0.868692263,0.432428612,0.38418777,0.756066081,0.787671233,0.77276205,0.378647687,0.555555556,0.04,0.46875,0.777777778,0.346368715,0.492753623,0.622093023,0.345673698,0.217391304,0.325242718,0.308588957,0.5,0.739130435,0.709677419,0.457142857,0.517857143,0.931034483,0.666666667,0.4,0.601415094,0.686084142,0.444622793,0.58839779,0.377993158,0.376830506,0.192546584,0.586138614,0.645083933,0.443181818,0.267039674,0.51137222,0.626606965,0.229024943,0.123181162,0.190549891,0.979381443,0.112002987,0.139939386,0.368421053,0.027155352,0.321011673,0.392769151,0.059382423,0.20192749,0.0,0.165254237,0.088509317,0.129459735,0.265306122,1.0,0.5,0.679344437,0.66660018,0.444622793,0.690637122,0.625114186,0.69999036,0.585778612,1399381,train
2017-04-01 00:00:00,0.451419675,0,0.862068966,0.0,0.5,0.961538462,0.684686692,0.700649004,0.652595681,0.818774859,0.274783034,0.287058643,0.970868322,0.433506963,0.030534351,0.57452082,0.625109911,0.60665357,0.780690981,0.70921685,0.112731086,0.666848151,0.860078278,0.824024484,0.457651246,0.583333333,0.4,0.59375,0.62962963,0.357112162,0.449275362,0.604651163,0.357727077,0.142995169,0.275312067,0.190184049,0.675,0.826086957,0.774193548,0.571428571,0.642857143,0.827586207,0.645833333,0.555555556,0.714622642,0.757281553,0.494382022,0.726519337,0.346066135,0.332898362,0.192546584,0.582178218,0.624100719,0.443181818,0.240976602,0.461141418,0.591345565,0.217687075,0.123181162,0.190549891,1.0,0.112002987,0.139939386,0.368421053,0.098292378,0.709922179,0.480948834,0.073634204,0.239100505,0.003764115,0.156779661,0.074534161,0.125722052,0.275510204,0.933012702,0.25,0.585669738,0.727435923,0.494382022,0.68799296,0.633637829,0.699032513,0.721656421,1643748,train
2017-05-01 00:00:00,0.111355015,0,0.701149425,0.0,0.535714286,0.692307692,0.684648857,0.697164535,0.651158102,0.808255792,0.315609339,0.294345018,0.95220275,0.469331349,0.071246819,1.0,0.566564322,0.523761373,0.867570887,0.571105457,0.262981743,0.693343588,0.609589041,0.714613619,0.517081851,0.416666667,0.12,0.5,0.592592593,0.370434035,0.536231884,0.595930233,0.368919501,0.397101449,0.371705964,0.103680982,0.7,0.565217391,0.64516129,0.657142857,0.732142857,0.75862069,0.625,0.644444444,0.889150943,0.841423948,0.65329053,0.870165746,0.475484607,0.339712919,0.186335404,0.56039604,0.660071942,0.431818182,0.233062055,0.498573227,0.55662638,0.197278912,0.191158503,0.246267298,0.979381443,0.112002987,0.139939386,0.362573099,0.163973344,0.697178988,0.465650604,0.106888361,0.172097292,0.056043496,0.152542373,0.096273292,0.130479103,0.285714286,0.75,0.066987298,0.515396882,0.624912736,0.65329053,0.680649981,0.646070661,0.694226656,0.603280524,1430857,train
2017-06-01 00:00:00,0.284418989,0,0.708812261,0.0,0.571428571,0.846153846,0.717378838,0.739038092,0.691069496,0.784889147,0.351607383,0.32883658,0.832998661,0.509939407,0.003392706,0.58035911,0.574875155,0.549891064,0.692903295,0.539440204,0.245988767,0.62481106,0.627201566,0.707727621,0.53202847,0.472222222,0.44,0.5625,0.481481481,0.379888268,0.405797101,0.575581395,0.379681446,0.370048309,0.373786408,0.093251534,0.75,0.608695652,0.64516129,0.685714286,0.732142857,0.586206897,0.583333333,0.688888889,0.969339623,0.71197411,0.715890851,0.96961326,0.297605473,0.3123097,0.192546584,0.524752475,0.60911271,0.409090909,0.21363174,0.474821653,0.479684466,0.174603175,0.0,0.145302258,0.969072165,0.062535001,0.105020424,0.356725146,0.111974177,0.422324903,0.441184897,0.166270784,0.273061037,0.045866444,0.148305085,0.057453416,0.085287122,0.295918367,0.5,0.0,0.489461375,0.643761843,0.715890851,0.674684711,0.626282912,0.68774516,0.611235788,1445164,train
2017-07-01 00:00:00,0.475698297,0,0.816091954,0.0,0.785714286,1.0,0.818500152,0.843673479,0.77434103,0.851863261,0.616122723,0.411886951,0.914460874,0.649516318,0.002544529,0.687706543,0.584951735,0.555038308,0.740214663,0.718264066,0.183389115,0.66999684,0.492172211,0.661055853,0.522064057,0.361111111,0.2,0.46875,0.481481481,0.389342501,0.405797101,0.563953488,0.389151959,0.502415459,0.412621359,0.123312883,0.725,0.47826087,0.612903226,0.657142857,0.75,0.620689655,0.604166667,0.666666667,0.971698113,0.605177994,0.680577849,0.988950276,0.507981756,0.361751486,0.198757764,0.488910891,0.351019185,0.352272727,0.182644964,0.450986152,0.44900565,0.163265306,0.123181162,0.145302258,0.927835052,0.112002987,0.105020424,0.350877193,0.25366514,0.874708171,0.42072996,0.209026128,0.411656723,0.058552907,0.152542373,0.071428571,0.095820591,0.306122449,0.25,0.066987298,0.448561304,0.716665004,0.680577849,0.667257427,0.639259807,0.683843964,0.605708751,1435224,train
2017-08-01 00:00:00,0.11428717,0,0.551724138,0.0,0.5,0.692307692,0.817061022,0.843594059,0.777801777,0.848284423,0.569123579,0.42047027,0.833911403,0.779206974,0.129770992,0.576834104,0.64160076,0.579915465,0.739360282,0.697907831,0.864228565,0.718578788,0.404109589,0.594491201,0.50569395,0.416666667,0.44,0.5,0.407407407,0.398366996,0.391304348,0.549418605,0.398191993,0.589371981,0.469486824,0.164417178,0.65,0.391304348,0.580645161,0.628571429,0.678571429,0.448275862,0.541666667,0.666666667,0.938679245,0.556634304,0.642054575,0.955801105,0.734891676,0.407133536,0.217391304,0.459405941,0.253597122,0.329545455,0.202950153,0.556777172,0.488867123,0.172335601,0.123181162,0.12618354,0.927835052,0.112002987,0.080511266,0.356725146,0.278696377,0.602237354,0.402738784,0.216152019,0.31528224,0.065105256,0.161016949,0.072981366,0.105334692,0.316326531,0.066987298,0.25,0.457002126,0.742894186,0.642054575,0.673528889,0.624046212,0.688042202,0.533917324,1306112,train
2017-09-01 00:00:00,0.481973299,0,0.800766284,0.505376344,0.839285714,0.846153846,0.765410256,0.800339459,0.687318353,0.845557257,0.562889622,0.365513544,0.714159669,0.726055065,0.067854114,0.54742234,0.626754994,0.595760665,0.727559139,0.722929036,0.334343623,0.680090158,0.574363992,0.633511859,0.491814947,0.333333333,0.24,0.4375,0.407407407,0.406961753,0.376811594,0.531976744,0.408092983,0.420289855,0.430651872,0.202453988,0.65,0.52173913,0.580645161,0.6,0.714285714,0.655172414,0.604166667,0.644444444,0.882075472,0.524271845,0.605136437,0.933701657,0.481185861,0.341017834,0.229813665,0.641584158,0.291067146,0.329545455,0.233489318,0.577885019,0.523761216,0.204081633,0.123181162,0.12618354,0.927835052,0.151577375,0.108446436,0.362573099,0.132299042,0.201848249,0.406205237,0.187648456,0.403396053,0.058692318,0.165254237,0.152173913,0.202174652,0.326530612,0.0,0.5,0.413607371,0.774109903,0.605136437,0.683664582,0.646984148,0.690634136,0.675277686,1560339,train
2017-10-01 00:00:00,0.323646505,0,0.659003831,1.0,0.660714286,0.596153846,0.763760775,0.778174769,0.746287856,0.875257087,0.755042171,0.406474508,0.760952903,0.718294887,0.027989822,0.541033267,0.678714876,0.638939531,0.847065734,0.698190557,0.314578336,0.778441951,0.512720157,0.62586075,0.490035587,0.305555556,0.32,0.46875,0.333333333,0.418994413,0.492753623,0.537790698,0.418424451,0.488888889,0.438280166,0.220245399,0.625,0.47826087,0.580645161,0.571428571,0.714285714,0.586206897,0.583333333,0.666666667,0.919811321,0.653721683,0.62600321,0.958563536,0.362029647,0.308104973,0.217391304,0.625742574,0.334532374,0.329545455,0.267894201,0.585858162,0.551134277,0.235827664,0.123181162,0.12618354,0.927835052,0.112002987,0.108446436,0.362573099,0.177655144,0.649708171,0.487423366,0.116389549,0.335933915,0.021608811,0.165254237,0.040372671,0.057084608,0.336734694,0.066987298,0.75,0.598086464,0.690834746,0.62600321,0.687032073,0.643692907,0.698759453,0.632835159,1484009,train
2017-11-01 00:00:00,0.145969402,0,0.536398467,0.0,0.5,0.461538462,0.762371976,0.771838332,0.7763258,0.860398112,0.530130791,0.402542827,0.844499209,0.478686085,0.143341815,0.514760961,0.635454698,0.625274483,0.802210712,0.794458581,0.182857635,0.611085517,0.504892368,0.642693191,0.439501779,0.277777778,0.32,0.5,0.333333333,0.42973786,0.449275362,0.534883721,0.428755919,0.493719807,0.422330097,0.32208589,0.6,0.47826087,0.612903226,0.485714286,0.714285714,0.586206897,0.583333333,0.6,1.0,0.71197411,0.791332263,0.988950276,0.0,0.222850515,0.204968944,0.461386139,0.376648681,0.295454545,0.288179044,0.556735208,0.550382173,0.263038549,0.123181162,0.12618354,0.927835052,0.112002987,0.108446436,0.362573099,0.091066222,0.341536965,0.47398728,0.125890736,0.247820101,0.012686463,0.165254237,0.088509317,0.144070676,0.346938776,0.25,0.933012702,0.632916371,0.776303979,0.791332263,0.68937537,0.668713057,0.707271803,0.65903298,1531124,train
2017-12-01 00:00:00,0.630464162,0,0.701149425,0.0,0.375,0.865384615,0.823878669,0.82892048,0.862587689,0.908907231,0.731023102,0.469192474,0.814226603,0.594450941,0.019508058,0.546430932,0.659856757,0.657546875,0.687403215,0.57746678,0.234813336,0.594812849,0.170254403,0.664881408,0.358007117,0.333333333,0.44,0.53125,0.407407407,0.438332617,0.376811594,0.520348837,0.437365476,0.818357488,0.398058252,0.474233129,0.4,0.173913043,0.64516129,0.314285714,0.535714286,0.24137931,0.583333333,0.444444444,0.962264151,0.550161812,0.7929374,1.0,0.616305587,0.258518196,0.204968944,0.451287129,0.184502398,0.261363636,0.306978637,0.553671842,0.542493835,0.281179138,0.123181162,0.12618354,0.927835052,0.112002987,0.108446436,0.362573099,0.154789671,0.692607004,0.470492179,0.133016627,0.34832492,0.036944096,0.177966102,0.102484472,0.170914033,0.357142857,0.5,1.0,0.594503898,0.698015359,0.7929374,0.686011954,0.669398173,0.706289024,0.786918827,1761118,train
2018-01-01 00:00:00,0.106299357,0,0.363984674,0.0,0.357142857,0.461538462,0.984188655,1.0,1.0,1.0,0.866581103,0.606643009,0.952476573,0.422026151,0.016115352,0.44673937,0.553510585,0.526719182,0.76787526,0.54749788,0.177356106,0.62481106,0.257338552,0.696250956,0.293594306,0.444444444,0.52,0.5,0.592592593,0.443919209,0.275362319,0.456395349,0.444683599,0.726570048,0.354368932,0.595705521,0.225,0.217391304,0.677419355,0.2,0.375,0.275862069,0.625,0.288888889,0.945754717,0.579288026,0.797752809,0.961325967,0.648802737,0.169204002,0.236024845,0.671287129,0.149880096,0.25,0.318514751,0.538690726,0.495671034,0.297052154,0.123181162,0.055717407,0.927835052,0.108642897,0.022269074,0.362573099,0.199916701,0.649173152,0.425027216,0.190023753,0.68471776,0.122403457,0.211864407,0.096273292,0.156642881,0.367346939,0.75,0.933012702,0.596045358,0.727435923,0.797752809,0.719512298,0.67778748,0.736165354,0.517691522,1276931,train
2018-02-01 00:00:00,0.122510574,0,0.14559387,0.451612903,0.0,0.230769231,0.791273301,0.795248528,0.810376482,0.849969648,0.804241535,0.486895249,0.931848607,0.292441799,0.012722646,0.303150474,0.606900507,0.560813962,0.589523148,0.482895109,0.762845282,0.642595251,0.648727984,0.452180566,0.328825623,0.694444444,0.72,0.40625,0.740740741,0.452513966,0.376811594,0.433139535,0.450710288,0.346859903,0.570041609,0.543558282,0.275,0.608695652,0.419354839,0.257142857,0.321428571,0.482758621,0.520833333,0.266666667,0.903301887,0.54368932,0.749598716,0.939226519,0.843215507,0.23923445,0.260869565,0.506930693,0.040467626,0.284090909,0.330905392,0.54045321,0.48813251,0.303854875,0.123181162,0.055717407,0.927835052,0.112002987,0.022269074,0.362573099,0.235506039,0.626896887,0.510829084,0.185273159,0.88664525,0.17482225,0.233050847,0.068322981,0.10635406,0.37755102,0.933012702,0.75,0.580031892,0.74628503,0.749598716,0.615032329,0.583852767,0.630742334,0.522015845,1284708,train
2018-03-01 00:00:00,0.441321093,0,0.383141762,0.0,0.0,0.461538462,0.770986627,0.778490069,0.806500541,0.831622437,0.604632685,0.441619648,0.736765243,0.533751462,0.022052587,0.474498788,0.798459452,0.771520344,0.768676243,0.533785694,0.611617852,0.766079444,0.988258317,0.609028309,0.423131673,0.666666667,0.32,0.625,0.777777778,0.455522131,0.188405797,0.372093023,0.457597934,0.0,0.414008322,0.390797546,0.55,1.0,0.612903226,0.428571429,0.5,0.931034483,0.520833333,0.377777778,0.900943396,0.598705502,0.706260032,0.91160221,0.356898518,0.233869798,0.273291925,0.740792079,0.157523981,0.306818182,0.324272635,0.501216953,0.483899743,0.301587302,0.123181162,0.055717407,0.927835052,0.112002987,0.022269074,0.362573099,0.147167847,0.337451362,0.520512233,0.166270784,0.054612207,0.1300711,0.245762712,0.041925466,0.069656813,0.387755102,1.0,0.5,0.720673281,0.751371297,0.706260032,0.669345616,0.663608275,0.685896425,0.650448835,1515686,train
2018-04-01 00:00:00,0.26608586,0,0.409961686,0.0,0.0,0.346153846,0.763223444,0.764886989,0.766550748,0.872774551,0.612211221,0.443723353,1.0,0.583182736,0.020356234,0.476701917,0.777916229,0.775669988,0.81054093,0.732400339,0.173018085,0.720935545,0.74853229,0.521805662,0.522419929,0.555555556,0.2,0.46875,0.703703704,0.464976364,0.405797101,0.363372093,0.464485579,0.250241546,0.490984743,0.23006135,0.65,0.695652174,0.516129032,0.6,0.625,0.827586207,0.520833333,0.533333333,0.877358491,0.569579288,0.613162119,0.908839779,0.518814139,0.277801943,0.279503106,0.59009901,0.163519185,0.352272727,0.311251272,0.488040285,0.495111329,0.303854875,0.123181162,0.055717407,0.927835052,0.112002987,0.022269074,0.362573099,0.145002082,0.538715953,0.419669971,0.16152019,0.378155117,0.17231284,0.237288136,0.048136646,0.078525314,0.397959184,0.933012702,0.25,0.761693834,0.696220205,0.613162119,0.643079501,0.671507254,0.665531845,0.676405335,1562367,train
2018-05-01 00:00:00,0.126827622,0,0.432950192,0.0,0.214285714,0.230769231,0.798408556,0.801744755,0.778197771,0.902474382,0.718983009,0.530475631,0.840528782,0.935260976,0.031382528,0.705386649,0.721952356,0.704328384,0.816201207,0.709358213,0.258859187,0.722066332,0.686888454,0.582249426,0.56405694,0.527777778,0.32,0.625,0.592592593,0.473141384,0.362318841,0.328488372,0.473095136,0.307246377,0.426490985,0.170552147,0.75,0.695652174,0.612903226,0.657142857,0.696428571,0.724137931,0.5,0.622222222,0.898584906,0.631067961,0.50882825,0.883977901,0.443557583,0.269682471,0.279503106,0.647524752,0.229466427,0.352272727,0.340732452,0.575702896,0.527259371,0.324263039,0.123181162,0.0,0.927835052,0.112002987,0.022269074,0.362573099,0.228071637,0.737791829,0.44359136,0.182897862,0.222579165,0.187648125,0.233050847,0.099378882,0.115528372,0.408163265,0.75,0.066987298,0.738086464,0.777401017,0.50882825,0.669665285,0.701323213,0.689626188,0.639909655,1496732,train
2018-06-01 00:00:00,0.44237807,0,0.544061303,0.0,0.017857143,0.461538462,0.795777787,0.813384225,0.775557812,0.795154524,0.661043882,0.495116036,0.785079713,0.626979909,0.164546226,0.438367482,0.748278457,0.75032081,0.713622043,0.645886344,0.261732048,0.652909396,0.512720157,0.492731446,0.575088968,0.444444444,0.24,0.46875,0.555555556,0.481736141,0.376811594,0.322674419,0.482565648,0.482125604,0.506934813,0.165030675,0.725,0.47826087,0.516129032,0.685714286,0.714285714,0.620689655,0.520833333,0.644444444,0.83490566,0.514563107,0.410914928,0.82320442,0.302166477,0.270842395,0.273291925,0.475247525,0.191996403,0.284090909,0.380671414,0.597272346,0.578297448,0.351473923,0.123181162,0.10096504,0.927835052,0.112002987,0.057188035,0.362573099,0.202269888,0.483511673,0.479631009,0.273159145,0.23497017,0.176076955,0.228813559,0.121118012,0.160720353,0.418367347,0.5,0.0,0.737505315,0.754961604,0.410914928,0.649740833,0.639085169,0.66543758,0.685393165,1578531,train
2018-07-01 00:00:00,0.319136845,0,0.210727969,0.0,0.125,0.096153846,0.855242066,0.87256124,0.821790709,0.821529206,0.720755409,0.593811433,0.813511622,0.821622196,0.003392706,0.487111699,0.731994887,0.732294744,0.764617931,0.72363585,0.222776046,0.649825432,0.498043053,0.497322112,0.558007117,0.444444444,0.36,0.59375,0.555555556,0.492909325,0.463768116,0.334302326,0.492466638,0.501449275,0.506241331,0.209202454,0.675,0.434782609,0.483870968,0.628571429,0.696428571,0.551724138,0.479166667,0.622222222,0.721698113,0.446601942,0.332263242,0.73480663,0.308437856,0.220095694,0.279503106,0.282772277,0.035971223,0.204545455,0.383662258,0.521065883,0.60750704,0.371882086,0.123181162,0.10096504,0.927835052,0.112002987,0.057188035,0.362573099,0.381882549,0.96327821,0.531799691,0.337292162,0.268930702,0.132719922,0.224576271,0.25621118,0.363574584,0.428571429,0.25,0.066987298,0.692579731,0.683654134,0.332263242,0.619783484,0.608987104,0.636941984,0.582944476,1394284,train
2018-08-01 00:00:00,0.321225329,0,0.218390805,0.0,0.125,0.096153846,0.863768203,0.874989003,0.838619253,0.797492095,0.657437966,0.639837627,0.942771084,0.79610928,0.003392706,0.424542851,0.813767562,0.782352551,0.751001228,0.698756008,0.865320252,0.735468248,0.453033268,0.535577659,0.548042705,0.527777778,0.48,0.625,0.555555556,0.503223034,0.434782609,0.343023256,0.503659062,0.543961353,0.473647712,0.241104294,0.625,0.434782609,0.516129032,0.6,0.625,0.448275862,0.479166667,0.6,0.674528302,0.537216828,0.322632424,0.682320442,0.913340935,0.265477744,0.310559006,0.548514851,0.103417266,0.147727273,0.396256358,0.540872849,0.600878037,0.383219955,0.123181162,0.10096504,0.927835052,0.112002987,0.057188035,0.362573099,0.397521866,0.580301556,0.518879276,0.363420428,0.314823313,0.13258051,0.228813559,0.099378882,0.149847095,0.43877551,0.066987298,0.25,0.727072998,0.680462751,0.322632424,0.621435733,0.593820527,0.64375875,0.587318286,1402150,train
2018-09-01 00:00:00,0.556202016,0,0.38697318,0.419354839,0.785714286,0.192307692,0.761680874,0.788038953,0.710202005,0.721638836,0.60475492,0.458449284,0.732946939,0.57435952,0.028837998,0.58129544,0.746194328,0.719950784,0.827788754,0.760531524,0.513624546,0.723555011,0.574363992,0.535577659,0.540925267,0.416666667,0.2,0.59375,0.518518519,0.514396218,0.463768116,0.360465116,0.514421007,0.426086957,0.477808599,0.268711656,0.65,0.565217391,0.548387097,0.571428571,0.678571429,0.689655172,0.5,0.6,0.695754717,0.631067961,0.375601926,0.662983425,0.848916762,0.358996665,0.341614907,0.603960396,0.074940048,0.170454545,0.409501526,0.542215695,0.586010879,0.414965986,0.123181162,0.10096504,0.927835052,0.112002987,0.029252866,0.362573099,0.270283215,0.246595331,0.545235776,0.318289786,0.395135383,0.1300711,0.237288136,0.090062112,0.128780156,0.448979592,0.0,0.5,0.751807229,0.70639274,0.375601926,0.59264016,0.539609081,0.609257495,0.648764034,1512656,train
2018-10-01 00:00:00,0.205530979,0,0.310344828,0.0,0.857142857,0.0,0.804070317,0.812639489,0.796627091,0.833905646,0.708593082,0.541862187,0.814530851,0.645476773,0.27480916,0.450870236,0.895068933,0.902671525,0.898969402,0.780605033,0.19634572,0.776728638,0.519569472,0.540933435,0.547330961,0.388888889,0.32,0.59375,0.407407407,0.525139665,0.449275362,0.351744186,0.524752475,0.479227053,0.470873786,0.273006135,0.625,0.47826087,0.548387097,0.571428571,0.678571429,0.586206897,0.5,0.644444444,0.676886792,0.57605178,0.337078652,0.632596685,0.313568985,0.346672466,0.341614907,0.661584158,0.102068345,0.159090909,0.4674059,0.634326479,0.606212723,0.414965986,0.123181162,0.10096504,0.927835052,0.112002987,0.029252866,0.368421053,0.264806331,0.53098249,0.475305105,0.249406176,0.419917393,0.155583438,0.245762712,0.069875776,0.08120965,0.459183673,0.066987298,0.75,0.709759036,0.73800738,0.337078652,0.623458734,0.600819452,0.639382428,0.678562214,1566246,train
2018-11-01 00:00:00,0.384554773,0,0.390804598,0.0,0.928571429,0.096153846,0.78599753,0.786032065,0.782971299,0.798987053,0.683351669,0.583492047,0.915662651,0.532901031,1.0,0.40917603,0.789075194,0.80377417,0.806642815,0.863160871,0.211614979,0.628744065,0.563600783,0.586840092,0.488256228,0.305555556,0.24,0.53125,0.407407407,0.534593898,0.405797101,0.343023256,0.535944899,0.432850242,0.427184466,0.390797546,0.625,0.52173913,0.580645161,0.457142857,0.714285714,0.655172414,0.541666667,0.555555556,0.591981132,0.485436893,0.224719101,0.602209945,0.010832383,0.349427287,0.316770186,0.449306931,0.092925659,0.170454545,0.399898271,0.375660932,0.530740035,0.360544218,0.123181162,0.10096504,0.927835052,0.159977599,0.06311767,0.374269006,0.216743024,0.43151751,0.528304589,0.249406176,0.399265718,0.201589293,0.258474576,0.181677019,0.211348964,0.469387755,0.25,0.933012702,0.727788802,0.7283335,0.224719101,0.610100028,0.585948415,0.627969706,0.795539114,1776621,train
2018-12-01 00:00:00,0.568796591,0,0.46743295,0.0,1.0,0.192307692,0.855235818,0.852549436,0.847479918,0.80202227,0.771971642,0.757512318,0.884386029,0.506431381,0.026293469,0.426085041,0.773382395,0.790686116,0.677204037,0.717839977,0.253544393,0.600531508,0.036203523,0.482019893,0.416370107,0.361111111,0.44,0.53125,0.518518519,0.548345509,0.550724638,0.377906977,0.544123978,0.962318841,0.530513176,0.526380368,0.325,0.0,0.451612903,0.314285714,0.482142857,0.137931034,0.479166667,0.4,0.620283019,0.640776699,0.269662921,0.585635359,0.221208666,0.248948818,0.291925466,0.62970297,0.227967626,0.147727273,0.258494405,0.223248007,0.393017683,0.242630385,0.123181162,0.10096504,0.927835052,0.112002987,0.06311767,0.380116959,0.265389421,0.657392996,0.50756317,0.237529691,0.491509867,0.245085738,0.275423729,1.0,0.992864424,0.479591837,0.5,1.0,0.716676116,0.778896978,0.269662921,0.616317899,0.552236701,0.633258523,0.749986655,1694698,train
2019-01-01 00:00:00,0.197030597,0,0.279693487,0.0,0.535714286,0.0,1.0,0.997786242,0.969189268,0.902827736,0.928126146,1.0,0.876171352,0.466142235,0.019508058,0.464474554,0.642375514,0.627808115,0.71511721,0.591744416,0.208052631,0.646680551,0.410958904,0.602142311,0.363701068,0.666666667,0.8,0.75,0.703703704,0.549634723,0.130434783,0.348837209,0.558329746,0.566183575,0.415395284,0.637423313,0.25,0.391304348,0.580645161,0.2,0.321428571,0.275862069,0.479166667,0.266666667,0.636792453,0.624595469,0.292134831,0.624309392,0.356898518,0.174713644,0.291925466,0.578217822,0.157523981,0.159090909,0.151047813,0.293285774,0.290731639,0.145124717,0.123181162,0.10096504,0.927835052,0.151577375,0.093424694,0.409356725,0.235880883,0.474854086,0.404887412,0.235154394,0.592014686,0.216924578,0.296610169,0.093167702,0.147468569,0.489795918,0.75,0.933012702,0.731708009,0.711080084,0.292134831,0.599287389,0.559437131,0.622624378,0.541505044,1319758,train
2019-02-01 00:00:00,0.192016326,0,0.176245211,0.344086022,0.535714286,0.0,0.897815132,0.889534654,0.878684244,0.86242763,1.0,0.876897547,0.941371547,0.260975869,0.022900763,0.243335536,0.700317189,0.644685906,0.682330325,0.499858637,0.908528089,0.745150372,0.725048924,0.661820964,0.413523132,0.722222222,0.44,0.53125,0.814814815,0.576708208,1.0,0.473837209,0.571674559,0.314009662,0.391816921,0.571165644,0.35,0.695652174,0.64516129,0.285714286,0.357142857,0.655172414,0.583333333,0.288888889,0.686320755,0.669902913,0.354735152,0.651933702,0.65963512,0.128026678,0.291925466,0.542574257,0.184502398,0.147727273,0.138433367,0.488879564,0.269235478,0.108843537,0.123181162,0.10096504,0.927835052,0.326675378,0.24495981,0.467836257,0.207934194,0.478501946,0.317481235,0.180522565,0.571363011,0.121148752,0.313559322,0.007763975,0.011213048,0.5,0.933012702,0.75,0.806803685,0.691832053,0.354735152,0.662881413,0.640710639,0.684688788,0.532483853,1303534,train
